time,magnitude,latitude,longitude,depth_km
2012-02-27T19:31:51.720Z,5.4,25.557,127.096,42.2
2012-02-28T05:20:48.520Z,5.0,36.373,141.023,12.8
2012-02-28T15:07:35.040Z,5.6,28.2,139.391,504.2
2012-02-28T22:52:37.850Z,5.4,37.203,144.137,10.0
2012-02-29T09:00:05.370Z,5.2,37.305,141.513,45.0
2012-02-29T14:32:47.830Z,5.6,35.2,141.001,26.2
2012-02-29T22:32:35.610Z,5.4,36.427,140.448,74.9
2012-03-01T00:16:01.060Z,5.0,37.21,144.154,22.1
2012-03-02T10:11:43.220Z,5.3,35.16,141.043,26.8
2012-03-05T06:24:26.840Z,5.0,40.167,142.389,52.5
2012-03-07T06:18:11.030Z,5.2,25.609,127.13,48.0
2012-03-09T17:25:33.190Z,5.4,36.719,140.392,27.1
2012-03-09T18:18:59.280Z,5.0,35.642,142.033,10.2
2012-03-12T12:32:46.360Z,5.5,45.239,147.609,110.4
2012-03-14T09:08:35.140Z,6.9,40.887,144.944,12.0
2012-03-14T10:49:24.580Z,6.1,40.781,144.761,10.0
2012-03-14T10:57:40.100Z,5.6,40.755,144.806,12.0
2012-03-14T11:40:17.100Z,5.4,40.905,144.848,10.0
2012-03-14T12:05:04.520Z,6.0,35.687,140.695,10.0
2012-03-14T21:38:55.350Z,5.2,35.502,141.612,30.0
2012-03-15T19:20:18.260Z,5.5,35.802,139.279,103.8
2012-03-25T13:22:41.650Z,5.2,37.692,141.603,62.2
2012-03-27T11:00:44.500Z,6.1,39.859,142.017,15.0
2012-03-30T04:38:33.660Z,5.1,37.539,141.244,57.2
2012-03-30T10:55:24.400Z,5.1,40.764,144.807,10.0
2012-04-01T14:04:24.910Z,5.7,37.116,140.957,48.0
2012-04-02T19:54:33.610Z,5.0,37.937,142.813,24.7
2012-04-08T21:43:30.900Z,5.3,24.0,122.35,10.0
2012-04-12T11:20:00.980Z,5.2,36.865,141.032,27.3
2012-04-12T14:50:52.850Z,5.5,37.513,141.468,25.1
2012-04-13T10:10:01.200Z,5.7,36.988,141.152,11.0
2012-04-13T12:12:05.660Z,5.1,37.022,141.151,28.1
2012-04-18T05:37:55.940Z,5.5,28.689,138.772,493.8
2012-04-19T03:33:27.360Z,5.2,36.976,141.181,31.9
2012-04-20T20:18:34.760Z,5.0,25.447,142.688,45.9
2012-04-24T20:22:10.410Z,5.5,35.622,140.472,54.3
2012-04-26T18:41:20.870Z,5.1,41.485,141.818,75.0
2012-04-29T10:28:51.870Z,5.8,35.596,140.349,44.0
2012-04-29T15:02:18.420Z,5.6,39.745,142.037,10.0
2012-05-01T05:33:51.120Z,5.4,25.404,141.207,132.1
2012-05-05T20:12:35.060Z,5.1,38.182,141.628,65.5
2012-05-08T09:16:34.930Z,5.0,37.364,144.644,31.0
2012-05-10T00:28:21.780Z,5.2,39.772,142.171,40.4
2012-05-11T20:34:25.340Z,5.1,30.669,138.61,389.1
2012-05-18T21:23:28.130Z,5.0,39.646,143.178,35.8
2012-05-19T19:05:18.970Z,5.9,39.665,143.311,10.0
2012-05-20T07:19:54.880Z,5.6,39.548,143.248,11.0
2012-05-20T07:20:36.870Z,6.3,39.646,143.164,11.0
2012-05-20T08:20:57.950Z,5.3,39.619,143.175,10.0
2012-05-20T08:40:42.830Z,5.1,39.577,143.197,28.9
2012-05-20T08:41:44.900Z,5.0,39.543,143.116,10.0
2012-05-20T22:21:02.980Z,5.1,39.556,143.619,28.7
2012-05-21T03:18:44.390Z,5.2,27.197,127.284,80.1
2012-05-21T10:17:11.140Z,5.2,39.364,143.47,28.6
2012-05-23T15:02:25.310Z,5.9,41.335,142.082,46.0
2012-05-26T21:48:10.120Z,6.0,26.91,140.055,487.4
2012-05-28T16:36:46.240Z,5.1,35.707,139.95,66.2
2012-05-29T01:56:04.440Z,5.2,39.099,144.645,33.6
2012-06-01T08:48:10.440Z,5.1,35.98,139.642,63.1
2012-06-05T19:31:33.750Z,6.1,34.943,141.132,15.0
2012-06-07T18:39:45.650Z,5.0,39.875,143.295,34.7
2012-06-09T21:00:18.070Z,5.9,24.572,122.248,70.0
2012-06-17T20:32:20.590Z,6.3,38.919,141.831,36.0
2012-06-21T20:32:46.580Z,5.2,39.38,143.364,10.0
2012-06-22T07:58:43.420Z,5.0,39.369,143.492,26.1
2012-06-28T05:51:53.560Z,5.2,37.165,140.934,77.9
2012-06-30T00:09:09.800Z,5.2,28.134,143.386,41.0
2012-07-03T02:31:03.070Z,5.3,34.934,139.744,86.4
2012-07-05T09:46:21.390Z,5.0,32.284,141.64,28.9
2012-07-09T19:25:07.110Z,5.6,29.381,130.099,39.2
2012-07-15T14:34:46.400Z,5.2,43.244,146.41,63.7
2012-07-22T04:41:57.290Z,5.1,42.552,142.848,56.6
2012-07-25T17:20:11.140Z,5.0,30.981,130.348,137.2
2012-07-29T22:05:09.170Z,5.3,39.075,142.323,49.2
2012-08-06T03:28:23.110Z,5.3,29.487,130.603,45.3
2012-08-06T05:30:19.510Z,5.0,29.495,130.521,33.0
2012-08-08T07:11:01.930Z,5.4,25.873,124.921,133.1
2012-08-14T12:06:14.860Z,5.3,28.718,142.53,38.0
2012-08-20T16:42:55.010Z,5.1,36.927,141.323,55.9
2012-08-22T01:33:05.970Z,5.0,42.404,142.86,61.8
2012-08-25T14:16:17.080Z,5.9,42.419,142.913,54.5
2012-08-25T18:36:59.820Z,5.2,36.962,140.969,88.7
2012-08-29T19:05:11.120Z,5.5,38.425,141.814,47.4
2012-09-05T03:47:18.600Z,5.1,24.026,122.341,40.1
2012-09-13T17:22:08.440Z,5.2,35.752,140.388,35.0
2012-09-17T19:09:33.680Z,5.0,39.832,142.052,62.4
2012-09-20T18:32:11.540Z,5.1,39.607,143.344,37.7
2012-09-25T14:21:39.280Z,5.0,36.114,142.319,21.0
2012-10-01T18:40:54.590Z,5.1,36.916,141.028,26.4
2012-10-01T22:21:46.020Z,6.1,39.808,143.099,15.0
2012-10-01T22:55:47.250Z,5.2,39.74,143.189,10.0
2012-10-05T08:13:20.040Z,5.0,26.271,125.078,164.9
2012-10-12T04:57:19.830Z,5.2,35.764,140.346,25.1
2012-10-14T11:11:36.430Z,5.4,38.215,144.333,34.0
2012-10-16T02:03:28.760Z,5.4,31.277,140.222,101.4
2012-10-16T13:39:25.580Z,5.3,31.216,130.199,168.6
2012-10-23T08:53:38.240Z,5.9,29.057,139.251,436.0
2012-10-25T10:32:28.190Z,5.6,38.306,141.699,55.7
2012-11-05T04:30:26.720Z,5.6,37.791,143.61,19.1
2012-11-09T03:51:57.870Z,5.2,36.838,141.246,37.1
2012-11-12T11:15:09.260Z,5.0,29.691,137.994,501.7
2012-11-16T08:25:57.760Z,5.3,35.217,140.988,41.6
2012-11-21T17:42:36.660Z,5.0,38.479,141.648,34.9
2012-11-23T20:21:30.450Z,5.3,38.212,141.694,68.8
2012-11-24T01:30:00.630Z,5.1,38.23,141.702,59.8
2012-11-28T15:07:43.130Z,5.1,27.243,143.194,54.0
2012-11-29T12:41:35.780Z,5.0,26.112,125.191,153.5
2012-12-07T08:18:23.130Z,7.3,37.89,143.949,31.0
2012-12-07T08:31:14.800Z,6.2,37.914,143.764,32.0
2012-12-07T08:36:20.370Z,5.2,37.325,143.93,35.0
2012-12-07T08:48:13.040Z,5.5,37.828,143.607,20.2
2012-12-07T12:58:07.150Z,5.0,37.835,143.627,35.0
2012-12-07T14:32:17.200Z,5.1,37.813,143.633,35.0
2012-12-07T15:15:31.560Z,5.0,37.869,143.781,35.0
2012-12-07T16:01:54.640Z,5.1,37.654,143.771,35.0
2012-12-07T23:00:00.500Z,5.2,37.739,143.762,24.4
2012-12-08T14:26:55.850Z,5.1,25.748,122.35,291.3
2012-12-09T02:34:17.090Z,5.1,37.744,143.617,19.1
2012-12-09T23:50:33.020Z,5.0,37.519,143.811,22.3
2012-12-11T18:21:38.450Z,5.1,37.633,143.833,35.0
2012-12-15T04:27:02.330Z,5.2,37.311,141.205,62.6
2012-12-17T22:52:19.630Z,5.0,37.728,143.568,20.7
2012-12-18T18:36:24.300Z,5.1,36.664,141.917,32.1
2012-12-21T08:07:20.270Z,5.0,38.633,141.71,50.5
2012-12-21T14:43:39.420Z,5.0,29.779,142.212,35.0
2012-12-26T02:06:37.120Z,5.0,24.043,122.55,24.6
2012-12-29T07:19:35.320Z,5.0,37.064,141.025,66.2
2012-12-29T14:59:38.910Z,5.4,38.738,142.024,55.6
2012-12-29T23:05:24.200Z,5.2,37.018,141.168,39.8
2013-01-05T04:11:53.440Z,5.4,28.749,128.579,42.3
2013-01-07T06:49:06.750Z,5.1,24.566,122.865,78.1
2013-01-08T07:51:30.300Z,5.4,40.133,142.309,35.0
2013-01-10T12:48:21.460Z,5.0,37.491,141.308,57.2
2013-01-13T03:17:43.790Z,5.0,39.182,142.156,60.0
2013-01-15T02:58:14.000Z,5.0,32.437,141.566,36.0
2013-01-22T13:29:22.940Z,5.4,44.482,140.959,234.7
2013-01-23T21:34:33.600Z,5.3,43.087,145.678,73.5
2013-01-27T18:41:50.860Z,5.0,36.562,140.446,89.2
2013-01-27T20:57:35.470Z,5.2,27.314,128.348,60.6
2013-02-02T14:17:35.130Z,6.9,42.77,143.092,107.0
2013-02-02T18:31:36.580Z,5.5,29.336,141.992,40.8
2013-02-03T22:56:10.230Z,5.4,29.329,142.021,23.0
2013-02-03T23:04:14.510Z,5.2,29.309,141.87,21.6
2013-02-05T16:15:30.970Z,5.0,28.782,128.607,50.1
2013-02-09T04:43:07.960Z,5.0,36.879,141.091,35.6
2013-02-12T02:57:51.490Z,5.1,41.299,129.004,0.0
2013-02-13T03:57:42.500Z,5.2,30.252,131.412,10.0
2013-02-16T22:17:32.130Z,5.3,43.539,146.675,46.1
2013-02-19T12:27:36.140Z,5.4,35.251,140.955,20.0
2013-02-21T14:05:55.920Z,5.2,29.269,142.282,14.2
2013-02-25T07:23:55.960Z,5.8,36.844,139.245,10.0
2013-02-25T16:00:19.640Z,5.4,29.011,131.505,45.5
2013-02-26T20:44:55.760Z,5.0,26.617,129.12,14.5
2013-03-05T20:32:45.540Z,5.3,27.386,128.304,51.1
2013-03-11T09:34:52.170Z,5.2,31.603,131.534,36.9
2013-03-12T21:32:28.270Z,5.0,39.302,141.844,72.7
2013-03-31T07:46:17.640Z,5.3,38.868,141.936,35.0
2013-04-01T18:53:17.420Z,6.0,39.526,143.167,14.0
2013-04-01T20:04:32.370Z,5.1,39.54,143.066,15.6
2013-04-02T02:08:47.760Z,5.5,39.506,143.155,16.8
2013-04-03T18:41:26.550Z,5.1,36.695,144.069,10.4
2013-04-04T04:42:37.820Z,5.0,35.705,140.792,10.0
2013-04-05T13:00:02.130Z,6.3,42.736,131.003,563.3
2013-04-05T19:24:57.380Z,5.1,43.444,145.9,98.7
2013-04-05T20:00:52.770Z,5.4,36.762,141.342,48.5
2013-04-05T21:52:57.270Z,5.0,37.383,144.546,8.0
2013-04-06T00:29:55.090Z,5.8,42.726,130.976,562.8
2013-04-12T20:33:17.540Z,5.8,34.369,134.828,14.0
2013-04-14T13:25:02.290Z,5.3,37.572,141.307,57.3
2013-04-17T06:42:59.590Z,5.3,24.771,123.306,2.8
2013-04-17T06:50:18.070Z,5.3,24.874,123.231,9.4
2013-04-17T08:57:33.900Z,5.6,33.958,139.352,8.8
2013-04-17T11:11:58.020Z,5.0,24.845,123.278,10.1
2013-04-17T12:03:31.760Z,5.9,38.475,141.63,50.5
2013-04-18T14:08:35.420Z,5.5,24.924,123.356,10.0
2013-04-19T19:59:29.550Z,5.0,39.693,143.258,35.0
2013-04-21T03:22:16.220Z,6.1,29.933,138.887,421.9
2013-04-22T09:11:56.810Z,5.0,42.859,122.326,27.5
2013-04-24T06:21:19.170Z,5.2,32.396,139.093,221.7
2013-04-29T13:01:44.710Z,5.6,35.702,140.979,35.0
2013-05-01T23:13:05.000Z,5.4,34.759,141.65,9.2
2013-05-06T13:14:33.860Z,5.0,37.412,143.673,11.3
2013-05-12T22:42:45.770Z,5.2,43.959,147.805,53.8
2013-05-18T05:47:59.500Z,6.0,37.739,141.471,39.0
2013-05-21T14:51:48.110Z,5.1,45.135,142.837,272.5
2013-05-28T19:24:24.630Z,5.0,34.173,140.745,30.0
2013-06-06T03:28:58.130Z,5.0,35.548,140.459,53.6
2013-06-07T16:38:02.900Z,5.8,24.098,122.671,33.0
2013-06-13T13:24:45.360Z,5.6,26.533,128.886,20.0
2013-06-20T01:49:44.720Z,5.0,40.83,142.345,52.6
2013-06-28T23:51:49.520Z,5.7,24.09,122.232,15.0
2013-07-03T15:06:10.650Z,5.0,37.323,141.453,11.8
2013-07-10T05:22:14.780Z,5.3,39.638,141.705,81.9
2013-07-11T00:14:34.800Z,5.3,30.476,141.771,25.5
2013-07-15T22:45:57.930Z,5.2,39.621,142.264,63.3
2013-07-16T14:09:27.510Z,5.2,43.018,145.411,46.6
2013-07-18T23:44:13.680Z,5.0,39.056,142.177,54.6
2013-07-19T16:39:18.640Z,5.5,37.5,141.625,40.0
2013-07-20T06:06:22.130Z,5.2,36.251,141.698,14.0
2013-07-23T03:02:13.780Z,5.3,37.136,140.65,15.5
2013-07-25T19:05:07.130Z,5.0,40.199,142.472,44.9
2013-07-27T01:08:59.260Z,5.3,33.019,141.716,9.9
2013-08-03T00:56:15.280Z,5.1,34.5452,137.549,33.12
2013-08-04T03:28:50.810Z,5.8,38.2133,141.8621,56.0
2013-08-09T02:59:37.380Z,5.0,39.7779,143.6251,32.87
2013-08-09T22:56:03.670Z,5.0,36.9071,141.0419,60.77
2013-08-13T00:09:44.980Z,5.1,43.7191,143.4694,177.92
2013-08-27T14:25:46.500Z,5.3,44.5106,149.0412,41.71
2013-09-02T02:51:13.230Z,5.7,42.1989,133.6656,445.0
2013-09-04T00:18:23.370Z,6.5,29.9377,138.8325,402.0
2013-09-18T00:27:46.170Z,5.0,38.7119,142.3169,44.08
2013-09-19T17:25:06.920Z,5.4,37.0674,140.7879,8.0
2013-09-20T06:50:27.660Z,5.0,30.0386,131.1453,31.58
2013-09-24T14:07:41.720Z,5.1,27.98,140.6326,66.18
2013-10-03T04:13:50.160Z,5.2,28.2046,129.9159,23.67
2013-10-09T01:06:16.480Z,5.0,29.5813,130.4707,49.08
2013-10-22T01:18:45.980Z,5.3,37.7299,141.8937,25.7
2013-10-25T17:10:19.710Z,7.1,37.1557,144.6611,35.0
2013-10-25T17:22:53.980Z,5.1,37.2544,144.6049,35.67
2013-10-25T17:27:59.900Z,5.4,37.1657,144.9698,37.01
2013-10-25T17:57:39.530Z,5.1,37.2349,144.7009,33.88
2013-10-25T21:27:34.650Z,5.5,37.1057,144.6715,10.0
2013-10-27T18:13:06.440Z,5.5,37.0876,144.5734,20.16
2013-10-27T23:01:45.600Z,5.0,37.1804,144.7063,10.08
2013-10-29T20:17:50.710Z,5.1,43.2375,130.8797,554.28
2013-10-31T03:03:34.120Z,5.1,44.7149,124.0036,10.69
2013-10-31T15:01:05.580Z,5.3,38.2487,142.6742,22.02
2013-11-01T16:30:14.300Z,5.2,44.6308,148.1796,77.74
2013-11-03T05:25:15.340Z,5.1,35.9713,140.1213,76.63
2013-11-03T08:52:56.670Z,5.2,38.2654,142.6953,35.0
2013-11-03T12:16:56.220Z,5.4,26.0913,128.4171,19.18
2013-11-06T01:13:30.210Z,5.4,26.6205,128.945,31.56
2013-11-09T22:37:50.410Z,5.6,35.9187,139.9684,64.31
2013-11-11T04:55:09.670Z,5.0,24.8844,123.1619,124.08
2013-11-15T02:00:33.990Z,5.5,41.4306,142.177,46.0
2013-11-15T18:57:55.180Z,5.2,28.9198,129.6623,56.2
2013-11-15T19:39:18.350Z,5.0,24.0755,122.4651,26.25
2013-11-16T05:54:36.950Z,5.0,39.3067,142.0954,51.18
2013-11-16T11:44:41.340Z,5.5,35.6039,140.1529,59.4
2013-11-18T19:10:45.430Z,5.6,34.3343,137.0475,328.0
2013-11-22T21:05:13.150Z,5.3,41.6623,137.8339,19.05
2013-11-22T22:04:25.400Z,5.3,44.5993,124.1681,10.0
2013-11-25T03:23:54.530Z,5.1,45.8689,141.7258,19.54
2013-11-25T15:43:02.470Z,5.0,38.4819,141.94,52.86
2013-11-27T17:45:50.950Z,5.0,42.0166,141.5895,94.79
2013-11-28T16:15:06.080Z,5.0,35.5978,139.9774,72.22
2013-12-03T09:16:43.550Z,5.1,36.492,141.7115,18.32
2013-12-08T17:24:54.200Z,6.0,44.4438,149.1667,28.0
2013-12-09T20:36:49.720Z,5.1,36.4198,141.9222,26.41
2013-12-12T22:52:18.690Z,5.2,45.2805,148.1766,22.02
2013-12-14T04:06:15.330Z,5.5,35.6544,140.6546,42.0
2013-12-18T12:54:38.340Z,5.2,30.1622,138.6377,431.46
2013-12-20T16:10:46.900Z,5.3,35.8725,140.0637,72.65
2013-12-21T01:34:13.610Z,5.5,35.6065,140.6497,35.36
2013-12-23T06:57:29.110Z,5.6,35.688,142.1406,8.0
2013-12-23T09:11:31.400Z,5.3,36.0942,142.4131,7.48
2013-12-23T09:25:12.290Z,5.1,35.5027,142.302,17.4
2013-12-27T10:31:20.930Z,5.0,40.3041,142.2498,62.25
2013-12-31T01:02:59.460Z,5.1,36.6768,140.7171,9.99
2014-01-04T05:23:00.310Z,5.5,36.9704,143.3822,22.0
2014-01-06T18:49:40.810Z,5.1,25.4328,122.7666,235.33
2014-01-08T18:15:12.110Z,5.3,24.6067,123.4537,77.14
2014-01-09T04:31:54.460Z,5.0,42.0428,142.6886,64.22
2014-01-11T18:35:46.450Z,5.0,25.489,126.3187,41.63
2014-01-16T01:12:17.710Z,5.1,40.1151,142.8184,51.83
2014-01-16T22:56:08.790Z,5.0,27.9718,129.4503,42.38
2014-01-18T05:00:42.530Z,5.3,28.9022,142.3492,14.0
2014-01-28T11:49:11.630Z,5.1,26.8972,127.0755,99.81
2014-02-05T17:32:14.760Z,5.3,38.6854,142.3634,48.51
2014-02-06T11:32:27.590Z,5.0,24.807,125.3325,43.03
2014-02-07T17:18:34.490Z,5.2,37.5618,141.3625,61.98
2014-02-08T02:34:23.050Z,5.0,37.0868,141.1201,51.78
2014-02-10T09:38:04.530Z,5.0,39.6171,143.5251,30.58
2014-02-10T19:14:39.980Z,5.3,34.1564,139.9465,93.59
2014-02-23T04:54:18.650Z,5.3,43.5079,147.7687,19.59
2014-03-02T20:11:23.430Z,6.5,27.4312,127.3674,119.0
2014-03-03T02:27:30.970Z,5.2,26.2886,127.3545,58.48
2014-03-04T05:49:06.430Z,5.0,30.8282,141.0478,54.55
2014-03-11T20:04:31.360Z,5.0,35.7225,140.1604,58.52
2014-03-13T17:06:50.770Z,6.3,33.6842,131.8249,79.0
2014-03-17T09:02:52.850Z,5.0,36.9353,141.4718,30.24
2014-03-17T13:12:55.120Z,5.4,24.1057,122.4217,22.4
2014-03-19T12:19:26.020Z,5.8,24.109,122.2613,20.0
2014-03-22T14:18:47.630Z,5.4,29.2673,139.3732,420.29
2014-03-26T08:49:41.910Z,5.5,28.19,131.5108,10.0
2014-03-29T01:53:57.700Z,5.4,36.3215,141.8379,20.0
2014-03-31T19:48:36.370Z,5.0,36.9367,124.4617,17.93
2014-04-02T23:22:47.720Z,5.5,39.1648,141.8049,58.06
2014-04-05T01:16:18.420Z,5.2,39.1937,142.5642,29.68
2014-04-17T14:44:01.140Z,5.2,37.4254,142.2446,31.96
2014-04-23T22:25:06.580Z,5.0,27.4962,129.3945,43.43
2014-05-02T09:15:20.720Z,5.6,37.852,144.2342,15.97
2014-05-04T20:18:24.680Z,6.0,34.9118,139.4186,153.0
2014-05-12T23:35:02.310Z,5.1,35.5972,140.0595,55.34
2014-05-27T16:12:10.480Z,5.3,32.5,140.5882,76.79
2014-06-08T05:24:33.390Z,5.2,39.1635,141.7092,95.61
2014-06-11T07:30:59.800Z,5.0,27.4266,129.286,30.59
2014-06-13T05:50:49.790Z,5.0,30.6986,141.8353,47.19
2014-06-14T17:31:41.560Z,5.5,39.4384,140.9876,92.0
2014-06-15T18:19:14.540Z,5.5,36.6041,141.7237,15.87
2014-06-15T20:14:50.620Z,5.6,37.0961,141.1141,45.0
2014-06-16T17:42:22.530Z,5.3,33.8719,139.58,130.28
2014-06-18T02:47:10.150Z,5.2,24.2379,125.2142,30.0
2014-06-27T11:10:41.520Z,5.0,36.2103,144.1294,35.19
2014-06-29T05:56:31.720Z,6.2,24.3877,142.6278,48.0
2014-06-30T19:55:32.390Z,6.2,28.3404,138.8441,511.0
2014-07-04T22:42:05.070Z,5.7,39.648,142.0802,50.31
2014-07-08T09:05:22.970Z,5.5,42.6676,141.3472,10.0
2014-07-11T13:11:45.690Z,5.3,26.3117,125.8288,115.5
2014-07-11T19:22:00.820Z,6.5,37.0052,142.4525,20.0
2014-07-11T19:28:14.250Z,5.2,36.9093,142.4903,17.59
2014-07-11T19:30:49.170Z,5.1,37.0358,142.4068,9.23
2014-07-11T19:34:05.310Z,5.0,36.7981,142.5773,11.3
2014-07-20T18:32:47.790Z,6.2,44.6419,148.7838,61.0
2014-07-25T04:18:16.240Z,5.1,41.5694,142.1922,64.06
2014-07-25T17:05:44.770Z,5.0,28.8286,143.6107,23.86
2014-07-25T23:22:10.820Z,5.1,43.4696,147.3106,61.79
2014-08-03T04:06:03.740Z,5.7,28.0487,128.0642,10.0
2014-08-09T02:28:43.810Z,5.0,27.7791,142.8848,9.65
2014-08-10T03:43:17.240Z,6.1,41.1585,142.1309,41.0
2014-08-10T22:39:37.460Z,5.1,27.8239,142.8172,30.67
2014-08-14T17:09:46.780Z,5.3,27.9639,128.1841,4.97
2014-08-19T13:26:23.410Z,5.1,42.9675,145.6438,42.89
2014-08-20T19:38:25.260Z,5.2,33.1969,138.1144,307.89
2014-08-27T04:48:58.370Z,5.4,41.0699,143.167,26.0
2014-08-28T19:14:35.550Z,5.8,32.0864,132.0682,20.0
2014-09-03T07:24:21.920Z,5.2,36.8594,139.4288,29.71
2014-09-05T07:21:49.740Z,5.1,25.8744,125.2922,68.87
2014-09-16T03:28:30.310Z,5.5,36.0873,139.8502,49.94
2014-09-16T18:39:45.940Z,5.2,45.0983,147.0178,39.16
2014-09-17T23:18:55.450Z,5.4,24.8412,125.3514,42.83
2014-09-21T17:32:05.010Z,5.5,27.9401,139.597,491.15
2014-09-24T12:45:46.920Z,5.2,37.5179,141.3349,50.96
2014-09-24T13:30:57.020Z,5.1,37.5477,141.3659,53.08
2014-10-03T00:57:30.710Z,5.5,40.1565,142.7657,30.0
2014-10-04T00:34:00.370Z,5.0,44.6057,147.9509,98.08
2014-10-10T07:33:07.390Z,5.1,44.1831,149.0673,29.23
2014-10-11T02:35:47.480Z,6.1,41.0272,143.1649,22.0
2014-10-11T05:20:35.040Z,5.4,40.9544,143.0805,20.0
2014-10-14T18:08:45.960Z,5.0,40.9297,143.2338,29.32
2014-10-14T22:52:08.990Z,5.3,26.2531,127.4224,34.65
2014-10-15T08:44:49.490Z,5.0,44.1302,149.1219,20.48
2014-10-15T23:53:02.260Z,5.5,31.7863,140.5047,60.0
2014-10-17T17:41:34.680Z,5.0,29.7016,128.518,41.28
2014-10-22T00:15:17.440Z,5.8,27.4158,128.5533,43.0
2014-11-07T23:54:22.850Z,5.1,37.804,142.299,42.44
2014-11-12T11:04:48.910Z,5.1,33.0208,140.6623,66.24
2014-11-18T15:20:49.640Z,5.0,30.0444,131.1233,18.64
2014-11-19T14:34:42.850Z,5.1,30.6106,131.3516,22.6
2014-11-19T17:46:22.000Z,5.2,24.8846,122.0812,10.0
2014-11-20T01:51:42.180Z,5.6,37.3226,141.6082,32.0
2014-11-22T13:08:18.420Z,6.2,36.6408,137.8875,9.0
2014-11-23T13:34:54.760Z,5.0,39.6015,143.2619,18.17
2014-12-05T12:35:50.980Z,5.0,30.9867,141.8889,10.0
2014-12-05T16:01:56.830Z,5.0,35.5141,135.7189,355.12
2014-12-07T14:51:59.810Z,5.1,44.5983,149.2429,59.43
2014-12-10T21:03:39.260Z,6.1,25.5403,122.4503,256.0
2014-12-12T12:31:52.120Z,5.0,44.5654,149.2825,41.01
2014-12-16T10:12:51.080Z,5.1,31.1098,141.7797,10.0
2014-12-19T04:47:40.250Z,5.3,42.7025,145.5103,28.21
2014-12-20T09:29:57.490Z,5.9,37.4017,141.5534,31.31
2014-12-21T05:39:36.760Z,5.1,30.9075,142.0141,29.3
2014-12-24T23:06:05.470Z,5.2,37.2516,141.5576,10.0
2014-12-28T11:49:47.180Z,5.1,38.3949,144.3947,35.0
2014-12-31T07:54:36.890Z,5.2,24.6707,122.5575,103.89
2015-01-04T05:51:25.910Z,5.1,29.2716,130.5524,26.19
2015-01-05T15:16:27.830Z,5.3,30.6064,142.1941,31.22
2015-01-05T15:31:18.580Z,5.0,30.5346,142.0331,26.96
2015-01-08T18:42:12.240Z,5.3,43.6917,144.8685,132.33
2015-01-13T05:26:59.180Z,5.0,30.5992,131.432,41.14
2015-01-13T18:03:43.170Z,5.0,27.1643,143.5734,25.79
2015-01-18T04:27:43.910Z,5.0,28.5725,142.4879,20.75
2015-01-18T16:15:08.360Z,5.3,30.483,142.1626,10.0
2015-02-16T23:06:28.270Z,6.7,39.8558,142.8808,23.0
2015-02-17T04:46:38.940Z,5.5,40.1095,141.8914,47.0
2015-02-17T16:33:21.280Z,5.5,39.5696,143.5829,10.0
2015-02-20T04:25:23.380Z,6.2,39.8244,143.5871,10.0
2015-02-20T19:28:27.940Z,5.3,41.947,142.6543,60.31
2015-02-21T10:13:53.290Z,6.0,39.8185,143.4861,7.0
2015-02-22T02:53:42.230Z,5.0,40.076,143.6209,10.0
2015-02-22T19:43:32.660Z,5.1,39.7592,143.2815,10.0
2015-02-24T02:28:54.090Z,5.8,39.6546,143.1982,20.0
2015-02-25T07:01:00.930Z,5.9,31.0659,141.8201,9.0
2015-02-26T01:11:23.800Z,5.0,38.4821,142.0433,52.04
2015-03-14T15:36:08.750Z,5.4,34.2885,141.6586,7.15
2015-03-27T03:04:07.300Z,5.4,36.3653,143.1197,10.0
2015-04-12T19:25:01.770Z,5.1,37.1545,143.8447,10.0
2015-04-15T19:55:00.590Z,5.1,39.3928,143.5274,10.0
2015-04-17T01:51:33.700Z,5.2,25.0365,128.8538,10.0
2015-04-19T12:06:36.500Z,5.3,30.4707,142.7886,10.0
2015-04-20T01:42:58.380Z,6.4,24.2026,122.3158,29.0
2015-04-20T01:49:11.590Z,5.2,24.0958,122.4573,35.0
2015-04-20T11:45:13.440Z,6.0,24.0851,122.453,29.0
2015-04-20T12:00:00.070Z,6.1,24.0471,122.4532,29.0
2015-04-23T14:31:40.590Z,5.0,45.7177,142.1055,309.56
2015-04-25T06:35:46.330Z,5.2,32.8677,140.4075,86.38
2015-04-29T00:26:51.540Z,5.0,25.9762,128.397,14.21
2015-04-29T16:09:51.830Z,5.4,40.0485,142.8086,37.3
2015-05-02T16:50:42.990Z,5.7,31.5293,140.213,10.0
2015-05-03T04:02:52.550Z,5.0,37.5588,141.453,45.35
2015-05-10T16:54:42.690Z,5.3,31.1753,141.9859,9.0
2015-05-10T17:14:31.160Z,5.1,31.1298,141.9661,10.0
2015-05-10T21:25:46.440Z,6.0,31.2373,142.0157,6.0
2015-05-11T00:03:59.260Z,5.0,31.2064,141.9051,21.94
2015-05-12T21:12:58.890Z,6.8,38.9056,142.0317,35.0
2015-05-15T03:30:34.360Z,5.1,37.0459,141.2026,37.95
2015-05-22T13:28:45.570Z,5.3,28.6085,129.5308,4.8
2015-05-25T05:28:08.100Z,5.1,35.995,139.6134,38.74
2015-05-25T06:37:40.890Z,5.1,41.8504,135.3922,385.81
2015-05-30T11:23:02.110Z,7.8,27.8386,140.4931,664.0
2015-05-30T18:49:07.340Z,6.2,30.7856,142.9722,6.05
